9.116331429360099436e-01
1.761204755709784020e-01
7.931464935361820512e-01
8.092943864917381269e-01
2.052331328858438345e-02
1.900130850977416186e-01
3.265873647706017679e-02
9.507032311670607361e-02
4.213648210940971195e-01
2.787816765890276365e-03
3.741756986058756285e-01
3.777568863568835705e-09
