-1.430287540227253462e+00,8.225202901239119235e-01
2.164666254622293895e-01,2.070814693386377581e+00
-2.521978111015046764e+00,5.964210502916008627e-01
-2.306328501214799154e+00,-2.228515918473250590e-02
-4.241444488552638781e+00,5.041763475283598694e+00
-3.175973535227303302e+00,1.304501936830345654e+00
-9.395076438021856546e-01,1.511064429366883743e+01
-6.117999790190289389e-01,1.953888317691430787e+00
-1.004114996356159528e+00,1.106053990952792887e+00
-2.089463532785668320e+00,7.991881488786256593e-02
-1.890918391356032791e+00,5.828040517453469960e-01
