-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-3.991864400592588513e+00,6.457576198303894621e+00
-1.078411194053774835e+00,1.122065166544935266e+00
-2.251719604905245031e+00,2.625405879013839705e+00
-2.482806041945629261e+00,2.317941267123265980e+00
-1.516979173741738407e+00,2.708998760482674850e+00
-1.887219490427016089e+00,2.172847884726702983e+00
-1.403225538830093599e+00,6.111389889897400174e+00
-7.175431378773933222e-01,3.303357742036417743e+00
-7.862811582964231993e-01,2.708111384813538525e+00
-5.274526967944777045e-01,2.439440147410760762e+00
-9.437002178516671336e-01,2.572441833990265714e+00
