-1.000000000000000333e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00
-1.000000000000000056e-01,1.100000000000000089e+00
-1.000000000000000056e-01,1.000000000000000000e+00
-3.635124169290923302e+00,3.587231398708601304e-01
-9.769183989499992116e-01,1.123626948857559649e+00
-7.210609869405482097e-01,2.102796534813988316e+00
2.490484969728812281e-01,2.317322083234040431e+00
-6.125184424923835191e-01,2.708801024456386486e+00
-1.015623670057817840e+00,2.072004748495182014e+00
-1.402637105655728300e+00,6.225119945972815705e-01
-7.169950228232279121e-01,2.646030759201819516e-01
-7.856874150981880689e-01,3.275667340520876936e-01
-5.275130047645090192e-01,2.439110129645856162e+00
-9.436399543409111912e-01,8.139641770525373188e-01
