1.150100262935826456e-01
8.052616371050210775e-01
1.403310592185549183e-02
5.249874152526290416e-01
1.893041194231492030e-01
2.648884215725105795e-01
8.670787759056015620e-01
9.061689712840679256e-01
3.740241870840668170e-01
2.098103995570707592e-01
6.929567386624594226e-06
1.216090314528448998e-02
6.719622337699000525e-01
1.174847606343296935e-01
7.857199089473518860e-01
5.786196696435061959e-01
4.174131507067290608e-02
7.128502371336753463e-01
1.452256239760911505e-01
9.626164361852684870e-01
1.697010182657795454e-03
8.327582379495954701e-01
6.708262950880757025e-02
5.836290157891986156e-07
5.178236316194860143e-11
1.743531399034189034e-04
1.830047063163780640e-04
4.049801418268383912e-01
