-2.159621019710046552e-03
4.518681704728038512e-02
-2.536015230556240216e-02
7.714038778958511033e-02
4.856172116382402593e-02
-6.961752409220815091e-03
7.449380669133423560e-02
2.387503600473710186e-02
2.891760091805681623e-02
-1.271619973001356964e-02
2.627263040397193050e-02
2.494634907273178270e-01
