-2.795932170477862577e+00,6.122627160047834138e+00
-2.746572466088649023e+00,3.932843699607256327e-01
-2.877433136057891971e+00,5.334375481884962689e+00
-2.456303354561258256e+00,4.986747718998426393e+00
-1.056582995264847780e+00,2.610836565480556537e-01
-2.462565505455457160e+00,2.672624983201624449e+00
-1.898207975706762918e+00,3.609994627235378672e+00
-1.519045808138431930e+00,3.142343995996291772e-01
-6.886497803447040322e-01,1.698802978257149432e+00
-1.444857533825172569e+00,7.921097593287006466e-01
-9.615978541703436022e-01,1.139935764897052062e+00
