1.021832340422981766e-01
-3.635303963199713606e-01
1.108737113384181405e-01
2.630860777345253032e-01
2.506985202042648075e-01
-1.304928253018130535e-01
-2.377472135115109297e-01
-4.045176492718816075e-01
3.098933744254907530e-01
-1.200043668029007471e-01
8.892131112175548358e-02
1.062639996534323339e-01
